sale_id,product_id,customer_id,quantity_sold,sale_date,revenue,discount,region
S458,P6188,C9355,8,2025-06-24,40664,15,Chandigarh
S459,P2205,C9345,1,2024-06-10,32984,15,Delhi
S460,P3818,C1776,4,2024-05-30,168072,10,Delhi
S461,P6524,C2954,17,2025-10-14,249033,5,Jaipur
S462,P7879,C2280,20,2025-11-23,331440,0,Bangalore
S463,P9216,C1853,9,2024-12-29,235422,15,Delhi
S464,P9606,C978,5,2024-07-21,106820,0,Jaipur
S465,P6276,C9040,19,2024-08-11,253441,0,Delhi
S466,P121,C8507,16,2025-06-08,628288,15,Bangalore
S467,P8899,C5014,8,2024-06-02,220192,15,Jaipur
S468,P2882,C5982,16,2026-05-11,304112,10,Mumbai
S469,P100,C8610,20,2025-06-15,579700,5,Pune
S470,P134,C9497,10,2025-09-28,473620,10,Chandigarh
S471,P6567,C8512,14,2025-02-07,152222,0,Jaipur
S472,P8698,C5502,20,2026-05-24,106900,15,Chandigarh
S473,P2451,C4965,20,2025-09-04,949140,0,Pune
S474,P1608,C3838,2,2025-12-24,83172,10,Pune
S475,P8961,C9072,13,2026-02-04,128570,0,Chandigarh
S476,P2318,C9107,16,2025-05-13,276000,15,Chandigarh
S477,P1793,C3438,2,2025-03-10,67260,5,Mumbai
S478,P4005,C5006,6,2025-01-13,183960,10,Pune
S479,P2198,C8630,15,2025-10-28,501600,10,Pune
S480,P8318,C7255,9,2025-12-07,215577,5,Delhi
S481,P4766,C5420,5,2026-03-02,42130,0,Bangalore
S482,P9606,C7693,3,2025-07-07,46158,10,Chandigarh
S483,P6855,C827,1,2025-06-10,45929,15,Bangalore
S484,P9328,C4463,11,2024-07-27,314512,0,Mumbai
S485,P8487,C2886,10,2025-05-01,304990,0,Jaipur
S486,P8807,C8770,2,2025-03-25,36098,15,Pune
S487,P3252,C6749,9,2025-02-25,102654,15,Delhi
S488,P2762,C8305,7,2026-02-01,20209,5,Pune
S489,P7663,C4327,1,2025-07-17,19282,5,Pune
S490,P6746,C3670,12,2025-09-17,554112,5,Jaipur
S491,P9903,C7485,10,2024-07-17,473560,5,Delhi
S492,P8324,C590,14,2024-08-24,694344,5,Delhi
S493,P3067,C7387,6,2024-07-25,212814,0,Bangalore
S494,P1235,C9443,10,2024-09-08,286630,10,Jaipur
S495,P811,C5133,4,2025-07-31,46276,15,Bangalore
S496,P2057,C4027,4,2024-12-04,195708,15,Jaipur
S497,P6875,C2942,5,2025-02-21,22440,10,Bangalore
S498,P9502,C1984,18,2025-07-16,163566,5,Jaipur
S499,P9396,C8868,18,2024-11-20,700740,0,Mumbai
S500,P8374,C4284,5,2024-06-07,192480,10,Chandigarh
S501,P2929,C9935,4,2024-08-22,38124,10,Bangalore
S502,P3218,C7380,18,2025-08-22,186912,10,Jaipur
S503,P9175,C8244,5,2024-08-02,143220,15,Bangalore
S504,P765,C6673,3,2025-08-18,68910,10,Chandigarh
S505,P9889,C4841,4,2026-01-11,49944,0,Delhi
S506,P1385,C5828,3,2025-12-29,17589,15,Mumbai
S507,P8171,C2686,13,2024-08-08,354575,15,Delhi
S508,P8581,C9652,15,2026-04-11,587460,15,Jaipur
S509,P3390,C7068,13,2024-09-17,177333,15,Mumbai
S510,P3654,C4484,11,2025-09-09,377960,15,Pune
S511,P7089,C4933,11,2026-04-27,296758,0,Pune
S512,P2439,C7183,14,2025-02-28,541968,5,Chandigarh
S513,P3576,C7316,12,2026-01-02,157584,10,Bangalore
S514,P6851,C7615,4,2025-10-21,175752,5,Bangalore
S515,P332,C9419,14,2024-12-27,661402,15,Chandigarh
S516,P4632,C9566,18,2026-04-27,440550,5,Chandigarh
S517,P6090,C7129,12,2025-02-03,511404,10,Mumbai
S518,P5154,C5053,9,2025-02-25,149598,5,Jaipur
S519,P2152,C9701,10,2025-07-25,182830,0,Pune
S520,P7071,C4431,10,2026-05-18,69890,10,Chandigarh
S521,P2366,C8061,12,2025-08-11,153744,15,Pune
S522,P7173,C3823,5,2024-10-14,31815,5,Delhi
S523,P5283,C4469,7,2025-03-24,83643,15,Bangalore
S524,P5975,C5232,2,2025-11-22,74976,15,Jaipur
S525,P8843,C4818,11,2026-03-23,517242,5,Pune
S526,P7111,C8295,15,2025-03-19,280950,0,Chandigarh
S527,P3160,C4950,3,2024-09-07,58977,0,Jaipur
S528,P9340,C3710,18,2025-03-21,228636,5,Pune
S529,P2375,C6897,19,2025-04-23,830604,5,Delhi
S530,P1280,C671,13,2025-02-15,485407,0,Mumbai
S531,P1291,C7590,18,2025-12-21,562482,5,Pune
S532,P9776,C8987,17,2025-08-15,200804,15,Delhi
S533,P5193,C3323,17,2026-02-26,607495,15,Mumbai
S534,P3369,C7719,7,2025-03-04,302659,15,Pune
S535,P5634,C6895,15,2024-10-07,554040,10,Mumbai
S536,P3602,C2971,5,2025-07-25,115170,0,Chandigarh
S537,P7795,C7640,20,2024-08-19,336280,15,Delhi
S538,P6845,C2884,14,2024-10-29,98336,0,Jaipur
S539,P5868,C2566,9,2025-09-02,299268,5,Bangalore
S540,P2484,C6095,5,2025-11-03,234075,10,Delhi
S541,P6588,C3206,16,2025-07-24,455568,15,Mumbai
S542,P7144,C631,16,2025-11-26,195360,5,Chandigarh
S543,P7529,C7895,4,2025-03-19,135248,15,Pune
S544,P8879,C6403,8,2026-04-20,232472,10,Bangalore
S545,P9032,C2843,2,2025-01-10,16492,0,Delhi
S546,P190,C8714,18,2025-09-04,275256,5,Bangalore
S547,P815,C9390,10,2024-06-28,457980,15,Mumbai
S548,P3457,C6980,16,2024-08-30,313968,5,Bangalore
S549,P2981,C518,1,2024-06-08,12180,10,Delhi
S550,P9010,C7959,6,2024-06-02,214860,0,Jaipur
S551,P76,C2735,11,2026-01-26,155793,15,Delhi
S552,P590,C9020,12,2026-01-05,214656,0,Delhi
S553,P7391,C2403,17,2025-08-07,520438,15,Chandigarh
S554,P9103,C5658,5,2025-04-03,229725,10,Bangalore
S555,P2523,C942,19,2025-12-04,749702,5,Mumbai
S556,P6988,C4871,2,2024-09-11,71314,10,Mumbai
S557,P1899,C7429,20,2024-12-10,155140,0,Chandigarh
S558,P5493,C3668,11,2024-05-31,436370,5,Bangalore
S559,P3897,C7988,13,2024-10-07,499941,5,Pune
S560,P375,C8443,6,2024-07-09,159690,5,Delhi
S561,P8245,C8996,7,2024-11-07,321566,10,Delhi
S562,P3017,C9184,3,2026-03-14,104070,0,Jaipur
S563,P2872,C2895,11,2026-04-19,123156,15,Mumbai
S564,P6700,C3563,13,2025-02-08,261820,15,Pune
S565,P1973,C1983,10,2024-05-30,239030,5,Chandigarh
S566,P1548,C2702,18,2025-05-16,27126,0,Bangalore
S567,P7157,C516,7,2025-10-03,337414,5,Pune
S568,P9119,C2963,3,2025-03-27,97716,15,Bangalore
S569,P1968,C7877,15,2026-04-02,438465,5,Jaipur
S570,P4678,C1490,7,2025-06-20,139013,0,Chandigarh
S571,P495,C6726,3,2025-01-24,108195,5,Pune
S572,P4775,C1357,13,2025-10-14,69459,0,Jaipur
S573,P5045,C1164,3,2024-07-02,142614,0,Mumbai
S574,P7159,C4239,5,2026-03-08,40105,0,Jaipur
S575,P3020,C7712,2,2025-11-18,27638,5,Pune
S576,P5375,C5377,9,2024-07-29,351765,5,Bangalore
S577,P1676,C524,10,2026-01-23,363500,5,Pune
S578,P2793,C5,15,2024-12-30,161115,5,Bangalore
S579,P3235,C8263,1,2025-05-30,17223,10,Mumbai
S580,P8021,C1734,10,2025-08-28,90360,15,Chandigarh
S581,P32,C244,5,2024-12-05,92730,15,Mumbai
S582,P4558,C424,18,2026-04-17,357120,0,Jaipur
S583,P4836,C2212,19,2026-02-09,384788,15,Pune
S584,P4213,C735,16,2024-09-30,417984,10,Delhi
S585,P2986,C3179,11,2025-02-06,32208,5,Pune
S586,P1581,C9539,14,2025-10-18,551222,15,Delhi
S587,P8179,C782,9,2025-05-11,291033,15,Bangalore
S588,P7900,C5013,3,2025-09-29,37422,15,Bangalore
S589,P594,C9708,16,2026-01-14,431520,5,Delhi
S590,P6577,C3803,14,2025-02-26,139776,10,Pune
S591,P1014,C2955,12,2025-06-15,585084,10,Pune
S592,P8577,C8107,14,2024-11-22,548002,15,Mumbai
S593,P301,C5207,15,2024-06-01,565425,15,Delhi
S594,P7108,C895,6,2025-03-26,95298,0,Delhi
S595,P3696,C5303,20,2025-07-14,184340,15,Mumbai
S596,P1990,C6575,14,2025-01-12,598374,0,Delhi
S597,P5334,C5161,13,2025-06-19,293319,5,Jaipur
S598,P6009,C6254,17,2025-04-23,548080,5,Mumbai
S599,P2200,C7528,18,2026-01-24,30528,0,Mumbai
S600,P7661,C3766,15,2024-06-22,456255,10,Mumbai
S601,P7738,C1189,20,2024-11-28,775120,0,Delhi
S602,P5640,C2667,9,2025-04-08,414072,5,Pune
S603,P184,C4035,12,2025-11-06,466224,5,Mumbai
S604,P5867,C9746,7,2025-01-10,207326,0,Mumbai
S605,P24,C1005,15,2024-11-08,514380,15,Chandigarh
S606,P1876,C4812,6,2024-09-19,143298,15,Mumbai
S607,P8017,C1016,13,2026-05-14,621478,15,Delhi
S608,P8975,C1143,3,2024-10-01,83871,0,Pune
S609,P6664,C1201,20,2025-06-02,758120,10,Chandigarh
S610,P3145,C7455,10,2025-02-23,247670,15,Bangalore
S611,P7310,C6652,8,2025-04-30,371536,5,Chandigarh
S612,P236,C2534,1,2025-04-18,29244,0,Delhi
S613,P2480,C4521,8,2026-05-11,139048,0,Mumbai
S614,P3990,C8208,8,2026-01-24,303904,10,Mumbai
S615,P1562,C8823,7,2026-01-30,285313,0,Chandigarh
S616,P8082,C5759,17,2024-06-21,692563,0,Mumbai
S617,P1738,C5473,13,2024-11-25,89076,0,Chandigarh
S618,P5657,C4048,5,2024-09-27,165315,10,Bangalore
S619,P2848,C5348,14,2026-01-16,633570,0,Mumbai
S620,P5180,C4118,13,2025-07-15,313794,10,Chandigarh
S621,P352,C5317,12,2025-04-26,580848,10,Bangalore
S622,P7209,C5505,13,2025-09-08,152217,10,Delhi
S623,P7454,C8347,19,2025-07-12,614669,15,Pune
S624,P5511,C4445,18,2026-03-01,357552,5,Jaipur
S625,P3079,C365,6,2025-05-26,33570,5,Delhi
S626,P7172,C439,5,2024-06-30,101725,10,Pune
S627,P2408,C7805,10,2025-01-26,370520,10,Delhi
S628,P5626,C4241,18,2025-11-22,174564,10,Delhi
S629,P7540,C4879,19,2025-06-22,384712,10,Delhi
S630,P3840,C1811,20,2025-11-02,250560,10,Delhi
S631,P2047,C211,3,2026-05-27,67479,0,Chandigarh
S632,P6455,C393,16,2026-05-07,562144,10,Pune
S633,P7983,C6304,18,2025-01-24,651834,0,Delhi
S634,P1235,C6429,10,2025-09-16,380810,15,Pune
S635,P1206,C9443,15,2025-10-15,157755,0,Bangalore
S636,P4493,C846,16,2025-01-10,64720,5,Bangalore
S637,P8927,C8567,20,2026-01-11,698400,5,Bangalore
S638,P7213,C9265,8,2024-09-07,295792,15,Pune
S639,P6219,C8908,2,2025-11-08,93926,5,Chandigarh
S640,P4146,C8036,20,2025-12-14,606580,15,Pune
S641,P6201,C2982,3,2024-10-17,125154,0,Mumbai
S642,P4908,C3983,11,2026-01-12,308671,0,Bangalore
S643,P5917,C2462,12,2025-05-25,300816,0,Delhi
S644,P2258,C3343,12,2024-06-10,180420,10,Bangalore
S645,P5598,C7674,11,2024-10-01,409464,10,Mumbai
S646,P6473,C5180,1,2026-02-22,15263,15,Mumbai
S647,P754,C5402,12,2024-09-07,310776,5,Pune
S648,P9455,C3163,20,2025-03-18,994800,10,Delhi
S649,P5692,C967,4,2025-05-07,41612,0,Chandigarh
S650,P5108,C1054,4,2025-02-20,31120,10,Delhi
S651,P5964,C4045,16,2025-12-01,776960,15,Pune
S652,P5975,C1468,11,2024-07-24,99891,10,Chandigarh
S653,P6426,C6938,9,2025-02-27,144972,10,Jaipur
S654,P9783,C9561,16,2026-03-30,378992,10,Delhi
S655,P2876,C1780,19,2025-11-09,939474,10,Bangalore
S656,P7629,C3460,8,2026-01-01,285176,0,Bangalore
S657,P2104,C4797,15,2024-07-02,575640,0,Jaipur
S658,P962,C9222,12,2026-04-13,176748,0,Pune
S659,P1731,C2991,17,2024-08-26,577966,0,Jaipur
S660,P4042,C8592,14,2026-03-12,343868,0,Mumbai
S661,P8531,C3495,15,2024-06-14,377580,5,Bangalore
S662,P2521,C2969,20,2025-08-09,119900,15,Delhi
S663,P5803,C9220,5,2026-03-24,194905,5,Delhi
S664,P7818,C2237,16,2024-10-18,176416,5,Bangalore
S665,P2888,C8190,20,2025-11-12,398480,5,Chandigarh
S666,P4082,C6287,11,2025-12-24,126159,0,Jaipur
S667,P6560,C8437,19,2025-01-03,930069,10,Pune
S668,P4158,C7895,13,2026-01-20,31850,15,Chandigarh
S669,P6786,C1755,7,2024-06-29,291928,5,Mumbai
S670,P22,C4423,11,2026-03-01,529221,0,Bangalore
S671,P1520,C996,5,2024-12-23,7955,10,Jaipur
S672,P5383,C24,18,2025-03-28,896346,0,Jaipur
S673,P4176,C8642,14,2024-08-01,644882,0,Mumbai
S674,P2096,C4261,4,2025-03-05,193540,10,Jaipur
S675,P3865,C4402,13,2026-02-15,277654,0,Delhi
S676,P2568,C6602,17,2025-01-05,405501,15,Mumbai
S677,P3810,C4745,11,2024-09-20,307142,15,Mumbai
S678,P1087,C6167,20,2025-12-06,789400,10,Jaipur
S679,P4156,C1206,4,2025-10-25,130440,15,Jaipur
S680,P6911,C2634,7,2024-09-28,316134,15,Pune
S681,P8501,C1457,20,2024-08-22,250380,5,Chandigarh
S682,P758,C2808,7,2026-01-04,13545,5,Delhi
S683,P8805,C5093,12,2024-11-05,473100,0,Pune
S684,P5110,C1266,19,2025-09-19,312265,15,Mumbai
S685,P5017,C9464,7,2025-03-06,154217,10,Jaipur
S686,P4439,C196,1,2024-09-18,32085,10,Delhi
S687,P1657,C6581,10,2025-05-03,63230,15,Mumbai
S688,P1448,C6663,6,2026-01-19,115902,0,Jaipur
S689,P9875,C7440,14,2024-12-22,185934,10,Pune
S690,P8262,C6983,5,2026-05-17,108420,0,Jaipur
S691,P965,C2327,11,2025-05-03,57277,15,Jaipur
S692,P8445,C3145,7,2025-11-27,59045,10,Delhi
S693,P3037,C3797,5,2026-04-11,57965,5,Pune
S694,P5256,C2374,16,2026-05-09,192240,10,Mumbai
S695,P4067,C7515,5,2025-06-24,154700,5,Jaipur
S696,P3713,C6803,9,2024-07-17,75231,10,Bangalore
S697,P4038,C2803,2,2025-07-20,88268,0,Bangalore
S698,P4797,C5162,8,2025-11-21,19448,10,Mumbai
S699,P4821,C6827,19,2025-02-07,793478,0,Pune
S700,P3201,C7085,17,2025-02-07,408697,10,Jaipur
S701,P1147,C1458,19,2024-07-25,100054,15,Chandigarh
S702,P5712,C7275,1,2025-02-04,46856,15,Pune
S703,P6144,C370,2,2025-04-02,24940,0,Bangalore
S704,P4620,C1468,7,2026-05-11,10542,5,Pune
S705,P8909,C3103,8,2024-08-31,297336,15,Jaipur
S706,P2953,C5345,16,2025-07-17,526704,10,Chandigarh
S707,P888,C9555,5,2026-01-05,46475,10,Mumbai
S708,P8359,C4010,1,2026-03-01,10667,10,Pune
S709,P3718,C447,11,2025-02-24,101596,15,Bangalore
S710,P4554,C4981,1,2024-06-23,35691,15,Bangalore
S711,P79,C8760,5,2025-03-09,137355,0,Delhi
S712,P9160,C9764,20,2024-09-28,977660,5,Chandigarh
S713,P3151,C8455,17,2025-05-24,131291,10,Delhi
S714,P4277,C3877,10,2026-01-10,328450,10,Chandigarh
S715,P7188,C4908,5,2024-11-04,41340,5,Mumbai
S716,P1598,C5712,7,2026-04-17,270200,10,Jaipur
S717,P7470,C1475,7,2025-08-04,167629,10,Delhi
S718,P2021,C3130,13,2026-04-22,624026,5,Chandigarh
S719,P3120,C206,10,2026-01-10,344880,15,Delhi
S720,P6710,C7160,13,2025-04-17,370357,0,Jaipur
S721,P4413,C7837,12,2025-03-31,99384,0,Chandigarh
S722,P7909,C976,1,2025-11-10,36414,5,Pune
S723,P8671,C2267,20,2025-09-25,680700,10,Bangalore
S724,P3008,C2195,13,2024-11-24,613223,0,Jaipur
S725,P5793,C9135,13,2025-09-01,498095,10,Mumbai
S726,P4563,C3487,13,2025-09-04,487084,5,Chandigarh
S727,P64,C7382,16,2025-07-04,467824,0,Pune
S728,P4971,C2107,8,2025-08-11,125920,10,Pune
S729,P9928,C1197,6,2024-07-05,200160,10,Mumbai
S730,P5908,C2981,10,2024-07-30,329790,15,Delhi
S731,P5458,C9221,13,2025-03-28,441402,10,Pune
S732,P1447,C7127,17,2024-07-20,628949,5,Delhi
S733,P981,C6951,8,2025-09-02,206880,5,Delhi
S734,P5560,C6730,11,2025-09-19,469656,0,Pune
S735,P810,C1100,6,2025-05-22,82062,10,Delhi
S736,P2640,C9264,4,2025-02-22,114260,0,Mumbai
S737,P6816,C9861,12,2026-05-06,408756,5,Jaipur
S738,P8635,C8655,8,2025-01-06,397584,10,Mumbai
S739,P8329,C5014,6,2025-10-30,204348,0,Jaipur
S740,P1238,C417,20,2024-07-27,439820,10,Jaipur
S741,P9319,C1952,1,2025-02-22,33552,5,Jaipur
S742,P2093,C3983,8,2024-06-15,226344,5,Pune
S743,P672,C4205,5,2024-07-18,85100,5,Bangalore
S744,P6552,C2994,9,2026-03-16,233685,0,Delhi
S745,P2409,C1808,2,2025-12-07,48894,5,Jaipur
S746,P358,C9640,4,2025-08-30,44392,10,Pune
S747,P5171,C4801,8,2024-07-04,92328,10,Jaipur
S748,P7998,C8507,9,2024-07-12,299790,10,Pune
S749,P6427,C4712,3,2025-11-04,35487,10,Jaipur
S750,P9837,C4957,4,2024-10-10,20528,5,Chandigarh
S751,P1409,C2131,18,2026-01-28,846576,0,Chandigarh
S752,P2699,C8588,15,2025-06-18,320985,5,Delhi
S753,P2295,C8163,10,2024-07-26,406770,15,Jaipur
S754,P2472,C9886,19,2026-01-22,613643,5,Mumbai
S755,P2245,C476,3,2024-07-30,12597,10,Delhi
S756,P3007,C854,6,2025-10-14,212688,5,Pune
S757,P9383,C4509,11,2025-10-23,190102,10,Mumbai
S758,P2063,C8706,1,2025-05-17,18289,10,Bangalore
S759,P645,C6194,1,2025-01-24,46026,0,Mumbai
S760,P5737,C7853,17,2024-10-10,834751,5,Mumbai
S761,P1879,C3224,4,2024-12-17,49560,10,Delhi
S762,P3898,C3042,2,2025-07-27,16928,5,Mumbai
S763,P1458,C4504,9,2025-03-30,401724,10,Mumbai
S764,P6181,C160,18,2024-08-04,537552,15,Jaipur
S765,P461,C4389,8,2025-12-18,323576,5,Chandigarh
S766,P4917,C112,12,2025-07-26,539088,15,Delhi
S767,P1507,C2710,18,2026-04-06,551844,0,Bangalore
S768,P6997,C7334,2,2026-01-21,12574,15,Delhi
S769,P9274,C9563,5,2024-12-01,113205,15,Mumbai
S770,P4506,C7040,9,2024-09-17,131049,5,Chandigarh
S771,P9984,C9291,18,2024-12-05,462006,15,Jaipur
S772,P3008,C9654,13,2024-08-10,355420,10,Pune
S773,P3565,C3407,6,2026-01-29,194454,5,Chandigarh
S774,P2030,C3458,15,2024-11-06,647490,0,Pune
S775,P5236,C3018,4,2024-07-19,61756,5,Pune
S776,P972,C8414,2,2026-04-05,24400,15,Pune
S777,P3660,C449,8,2025-03-30,201728,10,Mumbai
S778,P5460,C653,2,2026-02-12,88644,5,Mumbai
S779,P1328,C7567,9,2025-05-11,54063,5,Pune
S780,P837,C7863,9,2025-08-19,154791,0,Bangalore
S781,P5387,C1955,13,2025-01-13,173875,10,Bangalore
S782,P8092,C6932,6,2025-07-09,94338,5,Jaipur
S783,P804,C7771,15,2024-07-18,278145,5,Bangalore
S784,P5199,C9719,13,2024-06-09,131794,10,Delhi
S785,P7095,C8438,17,2025-06-08,108732,10,Jaipur
S786,P1910,C7027,17,2024-06-12,788834,15,Mumbai
S787,P4122,C8795,2,2025-11-07,54482,5,Jaipur
S788,P1723,C475,20,2025-12-19,129820,10,Chandigarh
S789,P8080,C1879,6,2025-01-28,110808,0,Delhi
S790,P2458,C6907,5,2026-05-11,40885,15,Jaipur
S791,P6479,C820,16,2026-04-19,50944,10,Pune
S792,P7964,C8623,16,2025-03-17,336656,15,Pune
S793,P5826,C344,18,2025-08-02,515790,15,Jaipur
S794,P2043,C2522,13,2026-03-03,491218,0,Bangalore
S795,P7649,C4500,20,2026-02-01,389780,5,Chandigarh
S796,P6153,C3817,3,2024-07-25,37533,10,Pune
S797,P7514,C3502,4,2025-05-23,181728,10,Jaipur
S798,P2264,C8438,8,2024-09-02,119224,5,Pune
S799,P4703,C5314,4,2024-07-24,178348,10,Pune
S800,P519,C895,10,2026-04-21,480860,15,Mumbai
S801,P7042,C2180,14,2025-06-07,378504,10,Jaipur
S802,P2719,C5744,6,2026-01-02,297252,15,Pune
S803,P9765,C2874,2,2024-09-22,14928,15,Pune
S804,P8394,C1158,8,2026-01-16,214208,0,Delhi
S805,P3331,C55,12,2025-04-21,542148,5,Jaipur
S806,P7216,C5161,2,2025-06-17,53336,0,Jaipur
S807,P4622,C6659,7,2026-02-11,201915,5,Pune
S808,P6677,C7963,13,2024-11-18,67535,0,Chandigarh
S809,P3326,C1990,16,2024-07-28,85136,0,Mumbai
S810,P8680,C5172,12,2025-05-28,387240,15,Chandigarh
S811,P930,C917,2,2025-05-18,95994,5,Jaipur
S812,P5581,C2616,12,2026-04-23,273864,15,Mumbai
S813,P3086,C5734,8,2025-05-28,317976,15,Jaipur
S814,P5279,C1563,4,2025-05-30,129528,5,Mumbai
S815,P604,C6207,15,2024-11-06,139950,0,Bangalore
S816,P31,C8586,8,2026-01-17,347856,0,Jaipur
S817,P6613,C9658,9,2026-01-22,36954,15,Jaipur
S818,P1625,C3584,6,2025-08-28,208308,0,Mumbai
S819,P4138,C2308,7,2025-09-25,54481,0,Pune
S820,P1859,C6755,4,2024-09-27,26952,15,Pune
S821,P5356,C1093,10,2024-06-30,165220,5,Delhi
S822,P9134,C2604,13,2024-06-04,603850,5,Chandigarh
S823,P5276,C7995,17,2025-01-12,69547,5,Delhi
S824,P6484,C2604,19,2024-08-16,267159,5,Mumbai
S825,P6112,C958,13,2026-04-13,635232,10,Chandigarh
S826,P463,C9040,1,2024-07-15,10624,10,Jaipur
S827,P6011,C5432,11,2025-12-18,510895,10,Jaipur
S828,P4835,C3011,10,2025-01-04,138320,0,Bangalore
S829,P7287,C770,5,2024-08-10,164735,15,Mumbai
S830,P5882,C9709,12,2025-12-13,455472,15,Pune
S831,P8276,C3196,14,2024-10-20,532336,0,Chandigarh
S832,P1414,C8042,16,2025-10-12,217056,10,Delhi
S833,P4571,C8260,17,2026-01-20,217957,0,Pune
S834,P9212,C5408,15,2026-03-13,572310,10,Bangalore
S835,P3815,C2418,16,2025-08-08,661136,0,Chandigarh
S836,P8611,C3951,11,2025-04-15,547954,10,Chandigarh
S837,P3866,C9966,12,2025-07-05,478272,0,Chandigarh
S838,P7779,C1442,12,2025-07-10,86856,5,Bangalore
S839,P5438,C3161,17,2025-01-06,91783,5,Jaipur
S840,P6086,C6039,7,2024-06-07,280686,10,Jaipur
S841,P3984,C4242,9,2024-11-25,375021,10,Chandigarh
S842,P8473,C8976,7,2026-01-04,24962,0,Mumbai
S843,P1801,C716,16,2025-09-13,35440,0,Bangalore
S844,P2155,C9358,4,2024-07-27,162888,10,Chandigarh
S845,P6478,C805,9,2024-11-13,67239,5,Delhi
S846,P7342,C6566,20,2026-03-05,123500,0,Bangalore
S847,P3236,C617,15,2024-11-17,174285,0,Pune
S848,P7977,C9638,12,2026-05-13,125952,10,Delhi
S849,P2726,C8107,11,2024-07-03,221320,10,Jaipur
S850,P6820,C4043,14,2025-10-13,649614,15,Bangalore
S851,P3602,C5051,15,2025-05-13,599610,0,Delhi
S852,P6347,C3031,10,2024-08-16,499970,5,Pune
S853,P6619,C2085,13,2025-01-21,187551,0,Mumbai
S854,P5149,C7241,12,2026-04-23,221700,0,Chandigarh
S855,P758,C5339,16,2024-08-08,239248,5,Bangalore
S856,P4494,C8362,12,2025-11-26,193752,15,Jaipur
S857,P8516,C1171,3,2025-11-19,64131,0,Mumbai
S858,P2729,C6305,12,2025-05-11,296364,15,Chandigarh
S859,P9144,C5536,12,2025-05-28,342840,5,Chandigarh
S860,P8773,C7089,3,2024-08-08,68493,15,Jaipur
S861,P785,C3659,2,2025-11-12,36198,15,Delhi
S862,P532,C2241,10,2024-08-24,24430,0,Pune
S863,P5611,C9475,5,2025-04-23,197485,10,Jaipur
S864,P8508,C9417,10,2025-03-15,47810,15,Chandigarh
S865,P3646,C3005,17,2024-09-13,424847,5,Jaipur
S866,P3281,C7702,20,2024-10-28,681980,0,Chandigarh
S867,P8997,C5845,16,2024-09-10,529088,15,Pune
S868,P8940,C2634,8,2024-10-21,343120,10,Mumbai
S869,P6513,C2063,8,2025-10-30,27104,10,Jaipur
S870,P4856,C7514,2,2025-01-28,92668,5,Mumbai
S871,P6480,C651,17,2025-11-21,568548,10,Mumbai
S872,P9804,C6852,6,2024-09-12,287592,5,Bangalore
S873,P1376,C77,8,2026-01-15,317648,5,Jaipur
S874,P1724,C2117,19,2026-04-26,935199,0,Jaipur
S875,P5749,C552,5,2026-01-15,109225,0,Mumbai
S876,P9041,C5803,12,2026-05-03,364524,0,Mumbai
S877,P8343,C6398,6,2025-07-31,19596,10,Jaipur
S878,P5060,C8699,10,2025-12-12,29050,0,Delhi
S879,P6079,C5073,15,2025-03-13,615705,0,Delhi
S880,P6836,C7925,3,2025-01-05,9030,15,Chandigarh
S881,P7374,C3458,14,2025-08-21,382438,5,Mumbai
S882,P661,C5311,13,2024-08-04,67496,10,Mumbai
S883,P4251,C5856,2,2025-07-16,24536,15,Chandigarh
S884,P8057,C3927,13,2024-11-24,570635,0,Bangalore
S885,P3053,C8994,5,2024-08-03,103450,0,Chandigarh
S886,P8405,C7494,2,2026-02-05,84722,10,Mumbai
S887,P3653,C5723,5,2025-06-12,166565,10,Delhi
S888,P2047,C147,13,2025-06-08,489619,15,Bangalore
S889,P7200,C9646,18,2025-10-02,186876,5,Jaipur
S890,P5471,C5214,4,2025-02-04,23200,15,Delhi
S891,P616,C3260,11,2025-11-23,126687,15,Delhi
S892,P2208,C3753,13,2025-04-19,552214,5,Pune
S893,P5659,C3139,12,2024-07-21,550464,0,Chandigarh
S894,P7868,C6443,9,2024-07-03,281457,15,Mumbai
S895,P8982,C6797,7,2024-05-28,235515,10,Mumbai
S896,P7664,C9801,19,2025-01-11,377986,5,Delhi
S897,P3836,C3680,6,2026-03-10,180120,15,Pune
S898,P1445,C3921,3,2025-06-30,85812,5,Jaipur
S899,P7235,C1004,2,2025-02-15,10886,5,Jaipur
S900,P2379,C3736,17,2024-09-11,126038,15,Bangalore
S901,P6958,C6955,13,2026-02-01,262496,10,Delhi
S902,P4852,C6187,18,2025-02-09,560448,15,Pune
S903,P8433,C3499,19,2026-04-13,622459,0,Pune
S904,P774,C1203,6,2025-02-21,250824,10,Pune
S905,P9871,C2293,5,2025-02-11,122700,5,Bangalore
S906,P7572,C8638,19,2025-04-07,934800,5,Jaipur
S907,P3896,C1138,6,2024-12-03,186114,5,Delhi
S908,P9396,C6096,17,2026-02-05,262820,15,Jaipur
S909,P6247,C1034,11,2025-08-30,352363,10,Mumbai
S910,P4710,C7686,11,2025-11-15,479094,5,Chandigarh
S911,P649,C5770,20,2026-03-18,531000,15,Bangalore
S912,P9392,C7158,10,2024-10-30,20060,5,Mumbai
S913,P9371,C1883,6,2025-04-08,43572,5,Bangalore
S914,P2930,C8976,16,2026-04-06,713840,15,Mumbai
S915,P2691,C7387,4,2026-01-13,119116,10,Pune
S916,P5817,C3087,15,2024-11-11,531330,0,Delhi
