product_id,product_name,category,brand,cost_price,selling_price
P594,Wait Product,Electronics,HP,46397,48042
P595,Word Product,Furniture,Samsung,45502,49781
P596,Size Product,Appliances,Lenovo,39606,49241
P597,He Product,Electronics,Samsung,32812,40713
P598,Boy Product,Furniture,Sony,14110,26548
P599,Wait Product,Office,IKEA,17368,24498
P600,Would Product,Accessories,Boat,31998,43983
P601,Toward Product,Office,Boat,29413,39565
P602,Rich Product,Appliances,IKEA,46915,55325
P603,Music Product,Appliances,Boat,4375,12641
P604,Tough Product,Office,Lenovo,47561,48226
P605,Team Product,Electronics,Samsung,10240,24492
P606,Culture Product,Appliances,Samsung,24626,28845
P607,Peace Product,Appliances,Samsung,37398,40404
P608,Court Product,Electronics,Sony,20426,22629
P609,Another Product,Office,Samsung,28236,42879
P610,Sure Product,Appliances,Samsung,38503,42192
P611,Close Product,Furniture,HP,4513,10060
P612,Speech Product,Appliances,Samsung,12063,25505
P613,Magazine Product,Accessories,HP,38421,45132
P614,Hotel Product,Furniture,Boat,14426,29167
P615,Shake Product,Office,Dell,40764,52669
P616,Body Product,Office,Samsung,49069,52272
P617,Husband Product,Electronics,Lenovo,43456,49222
P618,Administration Product,Accessories,Samsung,11801,15556
P619,Decide Product,Furniture,Samsung,34927,48876
P620,Machine Product,Electronics,Lenovo,49457,56125
P621,Simple Product,Office,Sony,21042,28571
P622,Bring Product,Office,Sony,45791,57345
P623,Half Product,Furniture,Lenovo,24832,32124
P624,Leg Product,Furniture,Boat,662,13228
P625,Both Product,Furniture,Samsung,12887,18653
P626,Yes Product,Furniture,IKEA,17241,18698
P627,Dark Product,Furniture,Samsung,36457,40227
P628,Can Product,Appliances,Lenovo,28887,38685
P629,Bar Product,Furniture,HP,8138,8778
P630,News Product,Furniture,Sony,13995,18492
P631,Player Product,Furniture,HP,8893,20311
P632,Every Product,Accessories,IKEA,33789,34984
P633,Painting Product,Furniture,Samsung,16646,24019
P634,Yourself Product,Appliances,Boat,38950,50926
P635,Billion Product,Accessories,Samsung,4665,19623
P636,Beyond Product,Accessories,Lenovo,32294,46050
P637,Also Product,Office,Lenovo,16088,17241
P638,Cup Product,Furniture,IKEA,42192,42791
P639,Skin Product,Accessories,HP,5144,9641
P640,Through Product,Appliances,HP,44061,46493
P641,Office Product,Furniture,Samsung,29835,43572
P642,Real Product,Electronics,Boat,17082,25930
P643,Image Product,Office,Lenovo,36515,49486
P644,My Product,Electronics,Samsung,8000,21102
P645,Loss Product,Furniture,Boat,32812,43591
P646,Action Product,Electronics,HP,12305,17891
P647,Something Product,Electronics,Lenovo,15817,19440
P648,Son Product,Furniture,Sony,34950,45708
P649,Lawyer Product,Accessories,Sony,23534,32748
P650,Drug Product,Furniture,Samsung,49529,54821
P651,Then Product,Furniture,IKEA,39773,42873
P652,Magazine Product,Furniture,Sony,12717,25136
P653,Worker Product,Electronics,Lenovo,10096,23051
P654,Else Product,Electronics,Dell,40439,53383
P655,Onto Product,Accessories,HP,11741,25927
P656,Class Product,Electronics,Sony,36551,43102
P657,Dark Product,Office,Samsung,31581,44092
P658,Born Product,Accessories,Sony,25269,35999
P659,Seem Product,Electronics,HP,31108,39368
P660,Music Product,Appliances,Boat,38460,40912
P661,Act Product,Furniture,HP,45767,59619
P662,No Product,Furniture,Sony,44966,56690
P663,Experience Product,Furniture,IKEA,4331,14447
P664,Final Product,Accessories,Lenovo,25927,26899
P665,First Product,Electronics,Boat,8018,16077
P666,Where Product,Appliances,Sony,16858,21214
P667,Central Product,Office,Sony,13490,17106
P668,Though Product,Electronics,IKEA,32671,36702
P669,Win Product,Appliances,Sony,45563,56221
P670,Daughter Product,Furniture,Sony,25701,39982
P671,Easy Product,Appliances,IKEA,27052,32407
P672,Listen Product,Accessories,IKEA,15152,23099
P673,Strong Product,Office,Samsung,4188,8932
P674,Congress Product,Furniture,Sony,29076,31261
P675,Write Product,Electronics,HP,23173,37455
P676,Fact Product,Accessories,Samsung,34814,44621
P677,Manage Product,Electronics,Samsung,37549,43321
P678,Well Product,Office,Sony,18125,24563
P679,Near Product,Electronics,Boat,13117,14799
P680,Turn Product,Accessories,Boat,9133,20352
P681,Sometimes Product,Furniture,Lenovo,19962,33726
P682,Expert Product,Furniture,IKEA,5344,6962
P683,Administration Product,Electronics,IKEA,888,11711
P684,Response Product,Furniture,Dell,17518,18934
P685,Bring Product,Accessories,Samsung,18682,25501
P686,Leader Product,Electronics,Samsung,38077,38704
P687,Stop Product,Office,Samsung,15881,21037
P688,Evening Product,Appliances,Lenovo,20624,32823
P689,Fish Product,Furniture,Dell,33136,39816
P690,Still Product,Office,Dell,28130,41237
P691,Run Product,Appliances,Samsung,25208,27945
P692,Over Product,Accessories,Sony,3726,10277
P693,Call Product,Office,Samsung,17566,27444
P694,Hundred Product,Appliances,Samsung,34599,45532
P695,Young Product,Electronics,Sony,37540,42830
P696,Service Product,Appliances,Dell,16181,23867
P697,Dark Product,Accessories,IKEA,37490,39875
P698,Table Product,Furniture,Dell,49781,54590
P699,Individual Product,Furniture,HP,10279,15431
P700,When Product,Furniture,IKEA,2388,3719
P701,Enter Product,Office,Lenovo,34368,47336
P702,Bag Product,Electronics,Lenovo,48750,62751
P703,Rock Product,Electronics,Boat,36727,44564
P704,Instead Product,Electronics,HP,27316,40759
P705,Red Product,Appliances,Boat,24542,36974
P706,Plan Product,Office,IKEA,45399,54928
P707,Protect Product,Electronics,Dell,8793,22654
P708,Quickly Product,Furniture,Samsung,30161,34072
P709,Cover Product,Office,Samsung,28313,31742
P710,One Product,Accessories,HP,33665,39943
P711,Citizen Product,Accessories,Dell,32134,41120
P712,Who Product,Electronics,Dell,31445,45560
P713,Such Product,Electronics,HP,39496,53227
P714,Blood Product,Electronics,HP,38041,40785
P715,Again Product,Appliances,Lenovo,33287,43256
P716,Sure Product,Appliances,IKEA,13814,22563
P717,Writer Product,Appliances,Sony,13120,20463
P718,Respond Product,Accessories,Samsung,40543,47055
P719,Table Product,Appliances,Sony,8923,19366
P720,General Product,Electronics,Lenovo,28183,40772
P721,Minute Product,Accessories,IKEA,15545,25202
P722,Six Product,Electronics,Lenovo,43965,48684
P723,Money Product,Electronics,Lenovo,41823,51159
P724,Dog Product,Electronics,Sony,39784,40465
P725,Minute Product,Electronics,Lenovo,43628,53001
P726,Travel Product,Furniture,Lenovo,38853,42552
P727,Cover Product,Appliances,Boat,31542,43575
P728,Office Product,Appliances,Samsung,20203,32853
P729,Someone Product,Electronics,IKEA,7483,16607
P730,Three Product,Accessories,Lenovo,22600,36233
P731,Find Product,Furniture,Lenovo,13350,18378
P732,Or Product,Accessories,Boat,40135,43065
P733,Office Product,Appliances,Lenovo,35036,44493
P734,Hard Product,Accessories,IKEA,22488,35429
P735,Relationship Product,Appliances,Boat,16563,31040
P736,Receive Product,Office,Dell,41582,48569
P737,Base Product,Office,Samsung,16318,26086
P738,After Product,Electronics,Boat,29398,41363
P739,Something Product,Accessories,IKEA,33218,44236
P740,Soon Product,Furniture,Sony,11478,20114
P741,Without Product,Accessories,Boat,42089,51821
P742,Ten Product,Electronics,HP,527,4582
P743,Case Product,Electronics,IKEA,32088,33912
P744,World Product,Appliances,Samsung,25366,40158
P745,Break Product,Furniture,IKEA,21315,24231
P746,Democratic Product,Office,Boat,49712,59325
P747,List Product,Accessories,Sony,19531,22474
P748,Capital Product,Electronics,Boat,38068,50951
P749,Stand Product,Electronics,Boat,9461,24235
P750,Top Product,Office,Boat,36480,38020
P751,Only Product,Accessories,HP,41717,47483
P752,No Product,Furniture,HP,23152,24242
P753,Movement Product,Furniture,Dell,3064,14645
P754,Several Product,Accessories,HP,14070,15903
P755,Black Product,Accessories,Lenovo,32800,46626
P756,National Product,Office,Lenovo,47227,61905
P757,Million Product,Accessories,IKEA,38201,49565
P758,Attorney Product,Appliances,Lenovo,26563,31197
P759,Several Product,Appliances,HP,12946,14345
P760,Should Product,Appliances,IKEA,32292,35354
P761,Adult Product,Appliances,Sony,2599,8595
P762,Or Product,Accessories,Samsung,1683,2489
P763,Building Product,Appliances,Boat,10820,14877
P764,Continue Product,Furniture,Lenovo,27124,41200
P765,Character Product,Furniture,Lenovo,17916,27762
P766,Off Product,Electronics,Sony,34147,45304
P767,Nice Product,Furniture,Lenovo,45938,56178
P768,Own Product,Accessories,Samsung,21209,26220
P769,Phone Product,Appliances,Samsung,23395,27927
P770,Something Product,Appliances,IKEA,25016,31179
P771,Friend Product,Appliances,Samsung,20920,31696
P772,Car Product,Electronics,Lenovo,48926,59854
P773,Turn Product,Office,Sony,39326,40883
P774,Any Product,Appliances,Dell,23706,35837
P775,Which Product,Appliances,Sony,4660,15965
P776,Cover Product,Electronics,Boat,39122,42228
P777,Child Product,Accessories,Samsung,42751,52477
P778,Seven Product,Accessories,Lenovo,12020,24016
P779,Air Product,Electronics,IKEA,25391,36458
P780,Court Product,Furniture,Lenovo,48681,51868
P781,Thing Product,Appliances,IKEA,12245,23461
P782,Well Product,Office,Samsung,17145,25024
P783,Less Product,Furniture,Samsung,21288,31197
P784,Yet Product,Accessories,Lenovo,48693,61670
P785,Item Product,Appliances,Sony,30786,40093
P786,Response Product,Accessories,HP,45956,54536
P787,Either Product,Appliances,Boat,42053,57039
P788,House Product,Appliances,IKEA,18432,19062
P789,Friend Product,Accessories,Dell,5570,11309
P790,Seek Product,Accessories,Samsung,24434,28603
P791,Three Product,Office,Dell,6744,16396
P792,Concern Product,Accessories,Lenovo,43860,47017
P793,Just Product,Office,IKEA,39381,50916
P794,Imagine Product,Accessories,Samsung,24926,30792
P795,Best Product,Electronics,Dell,7302,14428
P796,Happy Product,Accessories,IKEA,25940,32599
P797,Late Product,Office,Sony,40830,48693
P798,End Product,Furniture,IKEA,1395,5644
P799,Accept Product,Furniture,IKEA,19229,24047
P800,National Product,Electronics,Sony,35461,36317
P801,Fly Product,Office,HP,43587,51153
P802,The Product,Appliances,Lenovo,10704,17498
P803,Region Product,Appliances,Boat,47321,52297
P804,President Product,Electronics,Lenovo,8820,18522
P805,Around Product,Furniture,Sony,47815,51443
P806,Character Product,Office,Sony,19201,34091
P807,Fear Product,Office,Sony,25066,30844
P808,Attorney Product,Appliances,Samsung,42598,49258
P809,Federal Product,Accessories,Lenovo,14186,27807
P810,Arrive Product,Electronics,IKEA,28068,34713
P811,Mind Product,Accessories,Sony,30552,37732
P812,Single Product,Electronics,Lenovo,10915,25249
P813,Likely Product,Office,Samsung,45749,57014
P814,Should Product,Appliances,IKEA,31949,46678
P815,Around Product,Accessories,Boat,38702,40393
P816,Without Product,Appliances,HP,21860,26193
P817,Indicate Product,Appliances,IKEA,37853,42498
P818,Service Product,Office,HP,22039,36825
P819,Stuff Product,Accessories,Sony,11542,14328
P820,Nice Product,Accessories,Lenovo,22609,27607
P821,After Product,Furniture,Lenovo,14441,17943
P822,Police Product,Furniture,Sony,4385,9536
P823,Dinner Product,Furniture,HP,48300,57537
P824,Effect Product,Furniture,Dell,8657,22848
P825,Exactly Product,Accessories,HP,927,14034
P826,Key Product,Furniture,Boat,49294,53297
P827,Environment Product,Appliances,Samsung,44330,48756
P828,Use Product,Furniture,HP,12087,15106
P829,Say Product,Appliances,Boat,32978,46341
P830,Degree Product,Accessories,Boat,44449,59121
P831,West Product,Electronics,Samsung,38731,49304
P832,Fine Product,Appliances,HP,32500,44625
P833,Heart Product,Furniture,Lenovo,1237,6734
P834,Peace Product,Furniture,Boat,22800,31523
P835,Bill Product,Appliances,Lenovo,7832,13902
P836,Theory Product,Accessories,Lenovo,20369,33554
P837,Face Product,Appliances,Dell,41905,47409
P838,Become Product,Accessories,Samsung,37948,51261
P839,For Product,Accessories,Sony,1409,6748
P840,Phone Product,Office,Sony,16375,26400
P841,Situation Product,Furniture,IKEA,6546,18597
P842,Design Product,Electronics,Dell,3141,9296
P843,Together Product,Furniture,Samsung,33638,37084
P844,Late Product,Electronics,Boat,42286,48316
P845,Consumer Product,Appliances,Samsung,38036,42437
P846,Talk Product,Appliances,Samsung,19130,20971
P847,Word Product,Electronics,Lenovo,44840,51200
P848,Born Product,Furniture,Dell,46522,56146
P849,Like Product,Appliances,Samsung,42639,44265
P850,Newspaper Product,Appliances,HP,28672,42462
P851,System Product,Accessories,Boat,2162,16279
P852,How Product,Office,HP,37147,49309
P853,Purpose Product,Office,Dell,49955,62967
P854,Live Product,Office,IKEA,49513,54250
P855,High Product,Accessories,HP,13725,19735
P856,Show Product,Office,Lenovo,6531,11122
P857,Federal Product,Office,Sony,46170,54590
P858,Reason Product,Electronics,HP,16462,29601
P859,Yourself Product,Furniture,Boat,2910,12555
P860,Third Product,Accessories,Lenovo,27440,34367
P861,Most Product,Office,Sony,2594,16716
P862,Positive Product,Office,Sony,14491,27231
P863,Ok Product,Furniture,HP,1585,5520
P864,Determine Product,Furniture,Boat,27982,42004
P865,Item Product,Furniture,Samsung,6580,17229
P866,Up Product,Electronics,Samsung,33426,46514
P867,Mother Product,Appliances,Lenovo,7489,19060
P868,These Product,Electronics,Boat,32842,47562
P869,Item Product,Appliances,Lenovo,38335,50506
P870,Compare Product,Furniture,IKEA,24509,36898
P871,Campaign Product,Appliances,Boat,12561,26195
P872,Under Product,Furniture,Lenovo,32006,46690
P873,Develop Product,Accessories,Samsung,34519,47661
P874,Hour Product,Electronics,IKEA,32588,40594
P875,Fire Product,Electronics,Dell,18685,23765
P876,So Product,Accessories,Samsung,12796,24818
P877,Surface Product,Electronics,Dell,37801,41909
P878,Call Product,Appliances,Samsung,35562,46771
P879,Ball Product,Accessories,Sony,24069,30342
P880,Similar Product,Electronics,HP,47865,50745
P881,Fill Product,Appliances,IKEA,31239,37732
P882,Seven Product,Accessories,Samsung,18036,22351
P883,Serious Product,Office,HP,728,12643
P884,Stock Product,Electronics,Dell,32160,32718
P885,Dark Product,Furniture,IKEA,3372,8893
P886,May Product,Furniture,IKEA,42937,43907
P887,First Product,Electronics,IKEA,38747,46999
P888,Remain Product,Office,IKEA,38769,42354
P889,Tax Product,Electronics,HP,13785,16000
P890,Machine Product,Accessories,Sony,29563,41569
P891,Campaign Product,Electronics,Sony,38945,47990
P892,Rest Product,Electronics,Lenovo,49669,50981
P893,New Product,Furniture,Lenovo,35415,36996
P894,Seek Product,Appliances,Dell,47880,57358
P895,Treatment Product,Accessories,IKEA,47677,48820
P896,Animal Product,Electronics,HP,38671,42171
P897,Section Product,Electronics,Boat,40050,49657
P898,Street Product,Electronics,IKEA,48149,62683
P899,Onto Product,Furniture,Dell,14462,26711
P900,Thing Product,Office,Lenovo,28609,31654
P901,Around Product,Electronics,Sony,22357,28854
P902,Itself Product,Office,Boat,24516,28890
P903,Price Product,Accessories,Sony,4077,11193
P904,Ok Product,Electronics,Sony,40755,48245
P905,Include Product,Furniture,Lenovo,40419,49171
P906,Natural Product,Office,IKEA,8933,23214
P907,Vote Product,Electronics,IKEA,30046,44799
P908,Audience Product,Furniture,Boat,580,2555
P909,Dinner Product,Furniture,Lenovo,41278,46705
P910,But Product,Appliances,HP,15411,28026
P911,Then Product,Furniture,IKEA,24374,38630
P912,Share Product,Furniture,Lenovo,8820,14488
P913,Fire Product,Office,Samsung,7905,9541
P914,Girl Product,Furniture,HP,18795,20163
P915,Agent Product,Furniture,Samsung,24675,32407
P916,Lay Product,Office,Samsung,10612,11907
P917,Seat Product,Electronics,Samsung,41073,41834
P918,Particular Product,Electronics,HP,33852,38448
P919,Reason Product,Office,Boat,3286,4210
P920,Class Product,Appliances,Lenovo,46549,50967
P921,Front Product,Furniture,IKEA,34451,45060
P922,During Product,Accessories,Sony,35314,40754
P923,With Product,Furniture,IKEA,25166,38832
P924,Candidate Product,Appliances,Sony,8764,10649
P925,Wear Product,Appliances,IKEA,23542,27174
P926,Deal Product,Electronics,HP,20974,22406
P927,Animal Product,Appliances,Sony,29358,30218
P928,Value Product,Electronics,Sony,27175,31449
P929,Analysis Product,Appliances,Lenovo,26768,34763
P930,Adult Product,Furniture,Lenovo,45269,53319
P931,Book Product,Electronics,Dell,28113,37301
P932,Send Product,Office,IKEA,2109,15901
P933,Share Product,Appliances,Boat,11572,21952
P934,High Product,Electronics,Samsung,4275,17174
P935,Effect Product,Electronics,Lenovo,27938,31605
P936,Material Product,Electronics,HP,23026,37621
P937,Building Product,Furniture,Lenovo,43821,55964
P938,Military Product,Appliances,HP,48790,59617
P939,Responsibility Product,Accessories,IKEA,8058,16692
P940,Leader Product,Appliances,Samsung,3819,16235
P941,Collection Product,Office,IKEA,20257,23782
P942,Moment Product,Office,Lenovo,48196,57379
P943,Discussion Product,Appliances,IKEA,20018,24984
P944,Like Product,Office,Samsung,46101,58036
P945,Type Product,Office,IKEA,22446,32611
P946,Why Product,Accessories,Samsung,4834,19517
P947,Relationship Product,Furniture,Lenovo,22673,25859
P948,Design Product,Office,HP,1937,10273
P949,Experience Product,Office,Lenovo,28605,42870
P950,Affect Product,Furniture,HP,42089,56091
P951,Continue Product,Furniture,HP,41631,53550
P952,Drug Product,Electronics,Sony,11577,22309
P953,Produce Product,Appliances,Dell,17714,25396
P954,Open Product,Accessories,IKEA,6464,12878
P955,Very Product,Furniture,Boat,21869,31690
P956,Operation Product,Furniture,HP,47638,57504
